CASE_ENQUIRY_ID,OPEN_DT,CLOSED_DT,TIME_DIFF,CASE_STATUS,CLOSURE_REASON,CASE_TITLE,SUBJECT,REASON,TYPE,QUEUE,Department,Location,neighborhood,neighborhood_services_district,LOCATION_STREET_NAME,LOCATION_ZIPCODE,LATITUDE,LONGITUDE,Source,completion.time
1.01E+11,10/8/11 13:00,11/20/11 23:26,12:10:26,Closed,Case Closed Case Resolved Control cabinet painted ,Graffiti Removal - Paint - control cabinet - Dist 2,Property Management,Graffiti,Graffiti Removal,PWDx_Graffiti,PWDx,26-36 Hyde Park Ave  Jamaica Plain  MA  02130,Jamaica Plain,11,26-36 Hyde Park Ave,2130,42.299159,-71.113781,Citizens Connect App,298.4333333
1.01E+11,10/9/11 7:03,10/19/11 13:27,10:06:23,Closed,Case Closed Case Resolved test case ,Graffiti Removal,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,3923 Washington St  Roslindale  MA  02131,Jamaica Plain,10,3923 Washington St,2131,42.294688,-71.119692,Citizens Connect App,246.3833333
1.01E+11,10/9/11 7:03,10/25/11 14:24,16:07:20,Closed,Case Closed Case Resolved   THIS REQUEST HAS BEEN COMPLETED. ,Graffiti on store front - Dist 2,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,3937 Washington St  Roslindale  MA  02131,Roslindale,10,3937 Washington St,2131,42.29431,-71.12009,Citizens Connect App,391.3333333
1.01E+11,10/9/11 7:05,11/4/11 13:29,26:06:24,Closed,Case Closed Case Resolved painted top and bottom.  work completed by constrution unit. ,Graffiti Removal - Paint - light pole - Dist 2,Property Management,Graffiti,Graffiti Removal,PWDx_Graffiti,PWDx,3939 Washington St  Roslindale  MA  02131,Roslindale,10,3939 Washington St,2131,42.29423,-71.12017,Citizens Connect App,630.4
1.01E+11,10/9/11 7:08,10/11/11 8:19,2:01:11,Closed,Case Closed Case Resolved   THE GRAFFITI TEAM DOESN'T REMOVE GRAFFITI FROM TRASH CONTAINERS. THE OWNER/COMPANY SHOULD REMOVE THE GRAFFITI OR REPLACE THE CONTAINER. ,Graffiti Removal,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,4019 Washington St  Roslindale  MA  02131,Roslindale,10,4019 Washington St,2131,42.29214,-71.122319,Citizens Connect App,49.18333333
1.01E+11,10/9/11 7:11,11/16/11 14:48,7:07:36,Closed,Case Closed Case Resolved   THIS REQUEST HAS BEEN COMPLETED. ,Graffiti on picket fence - Dist 2,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,4062 Washington St  Roslindale  MA  02131,Roslindale,10,4062 Washington St,2131,42.29068,-71.12331,Citizens Connect App,175.6
1.01E+11,10/9/11 7:15,10/20/11 10:57,11:03:41,Closed,Case Closed Case Resolved   THIS REQUEST HAS BEEN COMPLETED AND THE GRAFFITI ON 4140 WASHINGTON STREET WAS DONE. ,Graffiti on store front - Dist 2,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,7 Lee Hill Rd  Roslindale  MA  02131,Roslindale,10,7 Lee Hill Rd,2131,42.28887,-71.12636,Citizens Connect App,267.6833333
1.01E+11,10/9/11 9:34,10/28/11 23:29,19:13:55,Closed,Case Closed Case Resolved Control cabinet painted ,Graffiti Removal - Paint - control cabinet - Dist 2,Property Management,Graffiti,Graffiti Removal,PWDx_Graffiti,PWDx,50 Boylston St  Jamaica Plain  MA  02130,Jamaica Plain,11,50 Boylston St,2130,42.31794,-71.1077,Citizens Connect App,469.9166667
1.01E+11,10/9/11 14:27,10/19/11 11:12,9:20:44,Closed,Case Closed Case Resolved   THIS REQUEST HAS BEEN COMPLETED. THE GRAFFITI WAS ON 8 PARKER STREET. ,Graffiti Removal,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,7 Parker Hill Ave  Mission Hill  MA  02120,Mission Hill,11,7 Parker Hill Ave,2120,42.33286,-71.10975,Citizens Connect App,236.7333333
1.01E+11,10/9/11 15:05,10/11/11 8:26,1:17:20,Closed,Case Closed Case Resolved   THIS GRAFFITI SHOULD BE DONE BY THE OWNER SINCE THE GRAFFITI IS ON THE UPPER AREA OF THE BUILDING.  ,Graffiti Removal,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,836 Huntington Ave  Mission Hill  MA  02120,Mission Hill,11,836 Huntington Ave,2120,42.333,-71.10968,Citizens Connect App,41.33333333
1.01E+11,10/9/11 15:06,10/28/11 23:28,19:08:22,Closed,Case Closed Case Resolved Control cabinet painted ,Graffiti Removal - Paint - control cabinet - Dist 10,Property Management,Graffiti,Graffiti Removal,PWDx_Graffiti,PWDx,188 Hillside St  Mission Hill  MA  02120,Mission Hill,14,188 Hillside St,2120,42.33169,-71.1083,Citizens Connect App,464.3666667
1.01E+11,10/9/11 15:07,10/19/11 11:11,9:20:03,Closed,Case Closed Case Resolved   THIS REQUEST HAS BEEN COMPLETED. ,Graffiti Removal,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,148 Hillside St  Mission Hill  MA  02120,Mission Hill,14,148 Hillside St,2120,42.33118,-71.1064,Citizens Connect App,236.05
1.01E+11,10/9/11 15:08,10/19/11 11:12,9:20:04,Closed,Case Closed Case Resolved   THIS REQUEST HAS BEEN COMPLETED AND HAS BEEN DONE THREE TIMES IN THE PAST. ,Graffiti Removal,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,133 Calumet St  Mission Hill  MA  02120,Mission Hill,14,133 Calumet St,2120,42.33045,-71.1033,Citizens Connect App,236.0666667
1.01E+11,10/9/11 16:47,10/19/11 13:26,9:20:39,Closed,Case Closed Case Resolved   THIS REQUEST HAS BEEN COMPLETED AND HAS BEEN DONE FOUR TIMES IN THE PAST. ,graffiti on brick wall - Dist 1C,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,29 Gloucester St  Boston  MA  02116,Back Bay,14,29 Gloucester St,2116,42.34955,-71.0841,Self Service,236.65
1.01E+11,10/9/11 16:51,10/19/11 13:26,9:20:34,Closed,Case Closed Case Resolved   THIS REQUEST HAS BEEN COMPLETED AND HAS BEEN DONE FIVE TIMES IN THE PAST. ,graffiti on brick wall - Dist 1C,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,269 Newbury St  Boston  MA  02116,Back Bay,14,269 Newbury St,2116,42.349544,-71.083565,Self Service,236.5666667
1.01E+11,10/9/11 16:56,10/19/11 13:27,9:20:31,Closed,Case Closed Case Resolved   THIS REQUEST HAS BEEN COMPLETED AND HAS BEEN DONE FIVE TIMES IN THE PAST. ,graffiti on brick wall - Dist 1C,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,284 Commonwealth Ave  Boston  MA  02115,Back Bay,14,284 Commonwealth Ave,2115,42.34971,-71.08457,Self Service,236.5166667
1.01E+11,10/9/11 16:59,10/19/11 13:25,9:20:25,Closed,Case Closed Case Resolved   This request has been completed and has been done four times in the past. ,graffiti on brick wall - Dist 1C,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,30 Gloucester St  Boston  MA  02115,Back Bay,14,30 Gloucester St,2115,42.349444,-71.084498,Self Service,236.4166667
1.01E+11,10/9/11 19:59,11/1/11 13:58,22:17:58,Closed,Case Closed Case Resolved   THIS REQUEST HAS BEEN COMPLETED. ,Graffiti on store front - Dist 2,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,3702 Washington St  Jamaica Plain  MA  02130,Jamaica Plain,11,3702 Washington St,2130,42.300471,-71.112863,Self Service,545.9666667
1.01E+11,10/10/11 9:21,10/20/11 10:54,10:01:33,Closed,Case Closed Case Resolved   THIS REQUEST HAS BEEN COMPLETED AND SOME SHADOWS MIGHT REMAIN ON THE BUILDING. ,Graffiti on store front - Dist 2,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,26-36 Hyde Park Ave  Jamaica Plain  MA  02130,Jamaica Plain,11,26-36 Hyde Park Ave,2130,42.299159,-71.113781,Citizens Connect App,241.55
1.01E+11,10/10/11 13:30,10/18/11 14:14,8:00:43,Closed,Case Closed Case Resolved   THIS REQUEST HAS BEEN COMPLETED ,Graffiti Removal,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,400 Shawmut Ave  Roxbury  MA  02118,South End,6,400 Shawmut Ave,2118,42.340392,-71.07303,Citizens Connect App,192.7166667
1.01E+11,10/10/11 13:32,10/18/11 14:15,8:00:42,Closed,Case Closed Case Resolved   THIS REQUEST HAS BEEN COMPLETED. ,Graffiti Removal,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,2 I St  South Boston  MA  02127,South Boston / South Boston Waterfront,5,2 I St,2127,42.337945,-71.039833,Citizens Connect App,192.7
1.01E+11,10/10/11 19:07,10/20/11 10:53,9:15:45,Closed,Case Closed Case Resolved   THIS REQUEST HAS BEEN COMPLETED. THIS IS A RE - DO  A SHADOW MIGHT REMAIN AT SITE. IF  NOT SATISFIED THE OWNER/AGENT MUST REMOVE. ,Graffiti on home window sil - Dist 2,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,10 Hyde Park Ave  Jamaica Plain  MA  02130,Jamaica Plain,11,10 Hyde Park Ave,2130,42.299595,-71.113493,Citizens Connect App,231.75
1.01E+11,10/10/11 22:49,10/14/11 10:43,3:11:54,Closed,Case Closed Case Resolved   THIS REQUEST HAS BEEN COMPLETED AND HAS BEEN DONE THREE TIMES IN THE PAST. ALSO  16  18 & 20 PINE STREET WERE DONE. ,Graffiti: Ward 3  0308  Other,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,237 Harrison Ave  Boston  MA  02111,Downtown / Financial District,4,237 Harrison Ave,2111,42.347401,-71.06303,Self Service,83.9
1.01E+11,10/11/11 12:33,10/12/11 7:17,0:18:43,Closed,Case Closed Case Resolved graffiti on street lighting box has been repainted with spray paint ,Graffiti Removal,Property Management,Graffiti,Graffiti Removal,INFO_Reallocation From Dept,INFO,127 Brooks St  East Boston  MA  02128,East Boston,1,127 Brooks St,2128,42.37833,-71.03452,Citizens Connect App,18.71666667
1.01E+11,10/12/11 9:01,10/14/11 10:43,2:01:41,Closed,Case Closed Case Resolved Graffiti has been removed ,Graffiti Removal,Property Management,Graffiti,Graffiti Removal,PWDx_Graffiti,PWDx,1132-1138 Blue Hill Ave  Dorchester  MA  02124,Greater Mattapan,9,1132-1138 Blue Hill Ave,2124,42.285477,-71.090778,Citizens Connect App,49.68333333
1.01E+11,10/12/11 9:10,10/12/11 9:31,0:00:20,Closed,Case Closed Case Resolved   THIS IS A DUPLICATE AND REFER TO CN#101000340035. ,Graffiti: Ward 11  1108  Other,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,3702 Washington St  Jamaica Plain  MA  02130,Jamaica Plain,11,3702 Washington St,2130,42.300471,-71.112863,Self Service,0.333333333
1.01E+11,10/12/11 9:28,10/14/11 10:44,2:01:16,Closed,Case Closed Case Resolved graffiti has been removed. ,Graffiti Removal,Property Management,Graffiti,Graffiti Removal,PWDx_Graffiti,PWDx,712 Morton St  Dorchester  MA  02124,Greater Mattapan,9,712 Morton St,2124,42.284321,-71.091098,Citizens Connect App,49.26666667
1.01E+11,10/12/11 9:39,10/12/11 10:04,0:00:24,Closed,Case Closed Case Resolved   THIS IS NOT GRAFFITI. IT IS A PICTURE OF A MANHOLE COVER IN THE STREET. ,Graffiti Removal,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,46 Mountain Ave  Dorchester  MA  02124,Greater Mattapan,9,46 Mountain Ave,2124,42.285018,-71.085255,Citizens Connect App,0.4
1.01E+11,10/12/11 10:25,10/13/11 9:52,0:23:26,Closed,Case Closed Case Resolved   THIS REQUEST HAS BEEN COMPLETED. ,Graffiti: Ward 14  1401  RIP,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,75 Intervale St  Dorchester  MA  02121,Roxbury,13,75 Intervale St,2121,42.310729,-71.07826,Self Service,23.43333333
1.01E+11,10/12/11 11:44,3/9/12 5:50,27:18:06,Closed,Case Closed Case Resolved ,Graffiti Removal - Power Washing - s/w - Dist 10,Property Management,Graffiti,Graffiti Removal,PWDx_Graffiti,PWDx,654 Beacon St  Boston  MA  02215,Fenway / Kenmore / Audubon Circle / Longwood,14,654 Beacon St,2215,42.34937,-71.09589,Citizens Connect App,666.1
1.01E+11,10/12/11 13:51,10/13/11 9:47,0:19:55,Closed,Case Closed Case Resolved ,Graffiti Removal,Property Management,Graffiti,Graffiti Removal,INFO_Reallocation From Dept,INFO,2 Brooks St  East Boston  MA  02128,East Boston,1,2 Brooks St,2128,42.375667,-71.031609,Citizens Connect App,19.91666667
1.01E+11,10/12/11 15:38,10/28/11 23:30,16:07:52,Closed,Case Closed Case Resolved Control cabinet painted ,Graffiti Removal - Paint - control cabinet - Dist 3,Property Management,Graffiti,Graffiti Removal,PWDx_Graffiti,PWDx,8 Stanwood St  Dorchester  MA  02121,Roxbury,13,8 Stanwood St,2121,42.31014,-71.08138,Citizens Connect App,391.8666667
1.01E+11,10/12/11 19:46,10/13/11 13:14,0:17:27,Closed,Case Closed Case Resolved Spray painted over grafitti. ,Graffiti Removal - Paint - control cabinet - Dist 10,Property Management,Graffiti,Graffiti Removal,PWDx_District 10A: Roxbury,PWDx,693 Beacon St  Boston  MA  02215,Fenway / Kenmore / Audubon Circle / Longwood,14,693 Beacon St,2215,42.348059,-71.099067,Citizens Connect App,17.45
1.01E+11,10/13/11 1:03,11/16/11 14:48,3:13:44,Closed,Case Closed Case Resolved   THIS REQUEST HAS BEEN COMPLETED. ,graffiti on cement wall - Dist 6,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,3 Delore Cir  Roslindale  MA  02131,Roslindale,10,3 Delore Cir,2131,42.28026,-71.12228,Self Service,85.73333333
1.01E+11,10/13/11 10:38,11/29/11 16:06,16:05:27,Closed,Case Closed Case Resolved Graffiti Removal/ ,Graffiti Removal/power washing,Property Management,Graffiti,Graffiti Removal,PWDx_Graffiti,PWDx,65 Hillside St  Mission Hill  MA  02120,Mission Hill,14,65 Hillside St,2120,42.33036,-71.10173,Citizens Connect App,389.45
1.01E+11,10/13/11 11:13,12/20/11 13:15,8:02:01,Closed,Case Closed Case Resolved   This request has been completed and has been done two times in the past. Also  260 Cummuns Highway was done. ,Graffiti: Ward 18  1807  Gang,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,587-593 Hyde Park Ave  Roslindale  MA  02131,Roslindale,10,587-593 Hyde Park Ave,2131,42.28029,-71.11909,Self Service,194.0166667
1.01E+11,10/13/11 12:30,11/16/11 17:55,3:05:25,Closed,Case Closed Case Resolved ,Graffiti Removal,Property Management,Graffiti,Graffiti Removal,PWDx_Graffiti,PWDx,64 Hemenway St  Boston  MA  02115,Fenway / Kenmore / Audubon Circle / Longwood,14,64 Hemenway St,2115,42.34467,-71.08946,Citizens Connect App,77.41666667
1.01E+11,10/13/11 12:37,2/15/12 21:29,4:08:51,Closed,Case Closed Case Resolved Painted control box. Complete. ,Graffiti Removal - paint control cabinet - Dist 6,Property Management,Graffiti,Graffiti Removal,PWDx_Graffiti,PWDx,3270 Washington St  Jamaica Plain  MA  02130,Jamaica Plain,11,3270 Washington St,2130,42.31104,-71.1027,Citizens Connect App,104.85
1.01E+11,10/13/11 12:52,10/18/11 14:14,5:01:21,Closed,Case Closed Case Resolved   THIS REQUEST HAS BEEN COMPLETED AND HAS BEEN DONE IN THE PAST. ,Graffiti: Ward 12  1209  ,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,64 Seaver St  Dorchester  MA  02121,Roxbury,13,64 Seaver St,2121,42.31155,-71.09308,Constituent Call,121.35
1.01E+11,10/13/11 13:27,11/29/11 22:29,16:09:02,Closed,Case Closed Case Resolved Graffiti Removal    Associated with 2503Washington St  Roxbury  MA  02119     ,Graffiti Removal/paint control cabinet,Property Management,Graffiti,Graffiti Removal,PWDx_Graffiti,PWDx,2503 Washington St  Roxbury  MA  02119,Roxbury,13,2503 Washington St,2119,42.327429,-71.087404,Citizens Connect App,393.0333333
1.01E+11,10/13/11 14:07,10/14/11 10:42,0:20:34,Closed,Case Closed Case Resolved   THIS REQUEST HAS BEEN COMPLETED AND HAS BEEN DONE IN THE PAST. ,Graffiti: Ward 15  1503  ,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,266 Bowdoin St  Dorchester  MA  02125,Dorchester,8,266 Bowdoin St,2125,42.30692,-71.06667,Constituent Call,20.56666667
1.01E+11,10/13/11 16:47,11/23/11 12:00,9:19:12,Closed,Case Closed Case Resolved This request has been completed and has been done in the past. ,Graffiti on store front - Dist 1C,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,32-54 Province St  Boston  MA  02108,Downtown / Financial District,3,32-54 Province St,2108,42.356865,-71.059935,Constituent Call,235.2
1.01E+11,10/13/11 17:53,11/16/11 17:54,3:00:00,Closed,Case Closed Case Resolved ,Graffiti Removal,Property Management,Graffiti,Graffiti Removal,PWDx_Graffiti,PWDx,348 Tremont St  Boston  MA  02116,Downtown / Financial District,6,348 Tremont St,2116,42.34818,-71.06639,Citizens Connect App,72
1.01E+11,10/13/11 19:36,11/2/11 10:47,19:15:11,Closed,Case Closed Case Resolved   THIS REQUEST HAS BEEN COMPLETED AND HAS BEEN DONE SIX TIMES IN THE PAST. ,graffiti on brick wall - Dist 2,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,4196 Washington St  Roslindale  MA  02131,Roslindale,10,4196 Washington St,2131,42.28709,-71.12716,Constituent Call,471.1833333
1.01E+11,10/15/11 12:04,11/1/11 12:36,17:00:32,Closed,Case Closed Case Resolved   THIS REQUEST HAS BEEN COMPLETED AND HAS BEEN DONE FIVE TIMES IN THE PAST. ALSO  125 & 390 WEST BROADWAY WERE DONE. ,graffiti on brick wall - Dist 5,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,326 A St  Boston  MA  02210,South Boston / South Boston Waterfront,5,326 A St,2210,42.349446,-71.049447,Self Service,408.5333333
1.01E+11,10/15/11 14:36,11/15/11 14:33,30:23:56,Closed,Case Closed Case Resolved   THIS REQUEST HAS BEEN COMPLETED AND HAS BEEN DONE THREE TIMES IN THE PAST. ,Graffiti on home basement window - Dist 10A,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,109 Calumet St  Mission Hill  MA  02120,Mission Hill,14,109 Calumet St,2120,42.331,-71.10312,Citizens Connect App,743.9333333
1.01E+11,10/15/11 14:37,10/18/11 9:57,2:19:20,Closed,Case Closed Case Referred to External Agency USPS jurisdiction.  Details forwarded. ,Graffiti: Ward 19  1913  Other,Property Management,Graffiti,Graffiti Removal,INFO_Reallocation From Dept,INFO,175 Florence St  Roslindale  MA  02131,Roslindale,10,175 Florence St,2131,42.28739,-71.12198,Citizens Connect App,67.33333333
1.01E+11,10/15/11 14:37,11/15/11 14:34,30:23:56,Closed,Case Closed Case Resolved   THIS REQUEST HAS BEEN COMPLETED AND HAS BEEN DONE IN THE PAST. ,Graffiti on home door - Dist 10A,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,80-82 Hillside St  Mission Hill  MA  02120,Mission Hill,14,80-82 Hillside St,2120,42.330365,-71.102906,Citizens Connect App,743.9333333
1.01E+11,10/15/11 14:37,10/26/11 9:00,10:18:22,Closed,Case Closed Case Resolved ,Graffiti Removal,Property Management,Graffiti,Graffiti Removal,BTDT_Sign Shop_Sign Repair,BTDT,82 Hillside St  Mission Hill  MA  02120,Mission Hill,14,82 Hillside St,2120,42.330383,-71.102948,Citizens Connect App,258.3666667
1.01E+11,10/15/11 14:37,11/15/11 14:32,30:23:54,Closed,Case Closed Case Resolved   THIS REQUEST HAS BEEN COMPLETED. ,Graffiti on home door - Dist 10A,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,8 Harleston St  Mission Hill  MA  02120,Mission Hill,14,8 Harleston St,2120,42.329213,-71.102326,Citizens Connect App,743.9
1.01E+11,10/15/11 14:39,11/17/11 10:10,1:19:31,Closed,Case Closed Case Resolved   THE GRAFFITI REMOVAL TEAM COULDN'T FIND ANY GRAFFITI AT REPORTED LOCATION EITHER THE OWNER/AGENT REMOVED OR THE CITY NEEDS BETTER LOCATION INFORMATION. ,graffiti on brick wall - Dist 2,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,435-439 S Huntington Ave  Jamaica Plain  MA  02130,Jamaica Plain,11,435-439 S Huntington Ave,2130,42.31979,-71.112,Citizens Connect App,43.51666667
1.01E+11,10/15/11 14:40,3/16/12 9:28,31:18:48,Closed,Case Closed Case Referred to External Agency NStar jurisdiction.  Details forwarded. ,Graffiti Removal/power washing - light pole - Dist 10,Property Management,Graffiti,Graffiti Removal,INFO_Reallocation From Dept,INFO,47 Iroquois St  Mission Hill  MA  02120,Mission Hill,14,47 Iroquois St,2120,42.33043,-71.10502,Citizens Connect App,762.8
1.01E+11,10/15/11 14:40,10/25/11 14:30,9:23:49,Closed,Case Closed Case Resolved   THIS REQUEST HAS BEEN COMPLETED AND 214 & 240 FLORENCE STREET WERE DONE. ,Graffiti on wooden fence - Dist 2,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,113 Sherwood St  Roslindale  MA  02131,Roslindale,10,113 Sherwood St,2131,42.28619,-71.12045,Citizens Connect App,239.8166667
1.01E+11,10/15/11 14:40,3/29/12 3:46,13:13:06,Closed,Case Closed Case Resolved ,Graffiti Removal/power washing - light pole - Dist 10,Property Management,Graffiti,Graffiti Removal,PWDx_Graffiti,PWDx,222 Parker Hill Ave  Mission Hill  MA  02120,Mission Hill,14,222 Parker Hill Ave,2120,42.32896,-71.10211,Citizens Connect App,325.1
1.01E+11,10/15/11 14:40,10/18/11 10:14,2:19:33,Closed,Case Closed Case Resolved   THIS IS A DUPLICATE AND REFER TO CN#101000342725 ,Graffiti Removal,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,222 Parker Hill Ave  Mission Hill  MA  02120,Mission Hill,14,222 Parker Hill Ave,2120,42.32896,-71.10211,Citizens Connect App,67.55
1.01E+11,10/15/11 14:40,10/24/11 8:49,8:18:08,Closed,Case Closed Case Resolved ,Graffiti Removal,Property Management,Graffiti,Graffiti Removal,BTDT_Sign Shop_Sign Installation,BTDT,222 Parker Hill Ave  Mission Hill  MA  02120,Mission Hill,14,222 Parker Hill Ave,2120,42.32896,-71.10211,Citizens Connect App,210.1333333
1.01E+11,10/15/11 14:40,10/18/11 10:18,2:19:37,Closed,Case Closed Case Resolved   THIS IS A DUPLICATE AND REFER TO CN#101000342725. ,Graffiti Removal,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,222 Parker Hill Ave  Mission Hill  MA  02120,Mission Hill,14,222 Parker Hill Ave,2120,42.32896,-71.10211,Citizens Connect App,67.61666667
